Extinguished (Date),Counties (Location),CountyIds (might not need this one),Latitude,Longitude,Wildfire_Probability,AcresBurned,Avg_Temperature,Avg_Humidity,Rainfall_30,Rainfall_60,Rainfall_90
2018-01-09T10:21:00Z,Fresno,10,36.61332,-120.7109,,18,,,,,
2018-01-09T09:58:00Z,Monterey,27,36.1727,-120.86682,,18,,,,,
2018-01-09T13:29:00Z,Mariposa,22,37.41231,-119.87465,,17,,,,,
2018-01-09T12:42:00Z,Shasta,45,40.92602,-121.5935,,17,,,,,
2018-01-09T12:12:00Z,Shasta,45,40.69259,-122.17384,,17,,,,,
2018-01-09T10:06:00Z,San Luis Obispo,40,35.556667,-120.474,,17,,,,,
2018-01-09T09:59:00Z,Monterey,27,36.2771,-120.94328,,17,,,,,
2018-01-09T09:56:00Z,Riverside,33,33.88466,-116.99229,,17,,,,,
2018-01-09T10:23:00Z,Kern,15,35.188,-119.2877,,16,,,,,
2018-01-09T10:22:00Z,San Bernardino,36,34.04412,-116.55326,,16,,,,,
2018-01-09T10:17:00Z,Fresno,10,36.96642,-119.58292,,16,,,,,
2018-01-09T12:31:00Z,Tehama,52,39.87983,-122.5415,,15,,,,,
2018-01-09T12:06:00Z,Nevada,29,39.16826,-120.95498,,15,,,,,
2018-01-09T11:58:00Z,Modoc,25,41.45589,-120.56933,,15,,,,,
2018-01-09T11:10:00Z,Monterey,27,35.947,-120.87492,,15,,,,,
2018-01-09T10:21:00Z,Calaveras,5,38.19906,-120.83484,,15,,,,,
2018-01-09T09:50:00Z,Riverside,33,33.56777,-116.08003,,15,,,,,
2018-01-09T13:49:00Z,Santa Barbara,42,34.71796,-120.27077,,14,,,,,
2018-01-09T13:49:00Z,Santa Barbara,42,34.605358,-120.414875,,14,,,,,
2018-01-09T11:17:00Z,Butte,4,39.8629,-121.6268,,14,,,,,
2018-01-09T10:29:00Z,Monterey,27,35.80375,-120.52508,,14,,,,,
2018-01-09T10:05:00Z,Riverside,33,33.97155,-117.44148,,14,,,,,
2018-01-09T13:41:00Z,Stanislaus,50,37.89532,-120.84748,,13,,,,,
2018-01-09T12:06:00Z,El Dorado,9,38.69775,-120.73757,,13,,,,,
2018-01-09T11:53:00Z,El Dorado,9,38.67474,-121.06088,,13,,,,,
2018-01-09T11:42:00Z,San Bernardino,36,34.304722,-117.3125,,13,,,,,
2018-01-09T13:21:00Z,Butte,4,39.44257,-121.60683,,12,,,,,
2018-01-09T10:25:00Z,San Diego,37,0,0,,12,,,,,
2018-01-09T09:55:00Z,San Luis Obispo,40,35.6879,-120.3317,,12,,,,,
2018-01-09T09:54:00Z,Riverside,33,33.7866,-117.5048,,12,,,,,
2018-01-09T10:05:00Z,Merced,24,37.21812,-121.07761,,12,,,,,
2018-01-09T12:15:00Z,Sonoma,49,38.70289,-122.90217,,11,,,,,
2018-01-09T11:16:00Z,Riverside,33,33.913089,-117.096233,,11,,,,,
2018-01-09T13:31:00Z,Tehama,52,40.24789,-122.255,,10,,,,,
2018-01-09T13:23:00Z,Mariposa,22,37.76888,-120.15846,,10,,,,,
2018-01-09T13:19:00Z,Fresno,10,37.10067,-119.32109,,10,,,,,
2018-01-09T12:46:00Z,Amador,3,38.34421,-120.72274,,10,,,,,
2018-01-09T12:18:00Z,Los Angeles,19,34.23925,-117.85182,,10,,,,,
2018-01-09T12:03:00Z,Nevada,29,39.36902,-120.97586,,10,,,,,
2018-01-09T11:56:00Z,Shasta,45,40.48972,-122.38619,,10,,,,,
2018-01-09T11:54:00Z,Riverside,33,33.77896,-117.24091,,10,,,,,
2018-01-09T11:53:00Z,Butte,4,39.50475,-121.33785,,10,,,,,
2018-01-09T11:41:00Z,Riverside,33,33.91806,-116.99321,,10,,,,,
2018-01-09T11:16:00Z,Nevada,29,39.08382,-121.06656,,10,,,,,
2018-01-09T10:35:00Z,Riverside,33,33.90965,-116.9669,,10,,,,,
2018-01-09T10:34:00Z,Riverside,33,117.138741,33.939428,,10,,,,,
2018-01-09T10:27:00Z,Kern,15,35.564124,-118.796513,,10,,,,,
2018-01-09T10:26:00Z,Riverside,33,33.87107,-116.88097,,10,,,,,
2018-01-09T10:22:00Z,Yuba,58,39.23205,-121.376,,10,,,,,
2018-01-09T10:17:00Z,Kern,15,34.87128,-118.35296,,10,,,,,
2018-01-09T10:08:00Z,Riverside,33,33.94673,-117.17773,,10,,,,,
2018-01-09T09:51:00Z,Monterey,27,36.44141,-121.34695,,10,,,,,
2018-01-09T13:34:00Z,Sonoma,49,38.36685,-122.64001,,0,,,,,
2018-01-09T13:33:00Z,Napa,28,38.31802,-122.39052,,0,,,,,
2018-01-09T13:19:00Z,Mariposa,22,37.73596,-119.78256,,0,,,,,
2018-01-09T12:05:00Z,Siskiyou,47,41.702,-123.508,,0,,,,,
2018-01-09T12:04:00Z,Modoc,25,41.338,-120.304,,0,,,,,
2018-01-09T12:02:00Z,Glenn,11,39.75425,-122.17657,,0,,,,,
2018-01-09T11:45:00Z,Lassen,18,40.6361,-120.9643,,0,,,,,
2018-01-09T11:43:00Z,Siskiyou,47,41.86609,-122.73031,,0,,,,,
2018-01-09T11:10:00Z,San Diego,37,33.43513,-117.58252,,0,,,,,
2018-01-09T11:07:00Z,Siskiyou,47,41.841,-123.474,,0,,,,,
2018-01-09T11:01:00Z,Tulare,54,36.51912,-119.50606,,0,,,,,
2018-01-09T10:05:00Z,San Luis Obispo,40,35.85253,-120.80411,,0,,,,,
2018-01-09T09:24:00Z,Butte,4,39.51158,-121.55633,,0,,,,,
2019-01-04T09:33:00Z,Colusa,"6,11,17,23",39.243283,-123.103367,,410203,,,,,
2019-01-04T09:33:00Z,Glenn,"6,11,17,23",39.243283,-123.103367,,410203,,,,,
2019-01-04T09:33:00Z,Lake,"6,11,17,23",39.243283,-123.103367,,410203,,,,,
2019-01-04T09:33:00Z,Mendocino,"6,11,17,23",39.243283,-123.103367,,410203,,,,,
2019-01-04T09:37:00Z,Shasta,"45,53",40.65428,-122.62357,,229651,,,,,
2019-01-04T09:37:00Z,Trinity,"45,53",40.65428,-122.62357,,229651,,,,,
2018-11-25T08:00:00Z,Butte,4,39.8134,-121.4347,,153336,,,,,
2019-01-04T08:42:00Z,Los Angeles,"19,56",34.235,-118.70128,,96949,,,,,
2019-01-04T08:42:00Z,Ventura,"19,56",34.235,-118.70128,,96949,,,,,
2019-01-04T09:48:00Z,Mariposa,22,37.6549,-119.88581,,96901,,,,,
2019-01-04T09:57:00Z,Napa,"28,57",38.80583,-122.18183,,90288,,,,,
2019-01-04T09:57:00Z,Yolo,"28,57",38.80583,-122.18183,,90288,,,,,
2019-01-04T09:07:00Z,Shasta,"45,53",40.9425,-122.43,,63311,,,,,
2019-01-04T09:07:00Z,Trinity,"45,53",40.9425,-122.43,,63311,,,,,
2019-01-04T09:18:00Z,Colusa,"6,17,23",39.04786,-123.11971,,48920,,,,,
2019-01-04T09:18:00Z,Lake,"6,17,23",39.04786,-123.11971,,48920,,,,,
2019-01-04T09:18:00Z,Mendocino,"6,17,23",39.04786,-123.11971,,48920,,,,,
2019-01-04T09:21:00Z,Shasta,45,40.896,-122.219,,46150,,,,,
2019-01-04T09:20:00Z,Modoc,25,41.38544,-121.04386,,39387,,,,,
2019-01-04T09:55:00Z,Siskiyou,47,41.893332,-122.534655,,38008,,,,,
2019-01-04T09:26:00Z,Tuolumne,55,38.349,-119.929,,36450,,,,,
2019-01-04T09:23:00Z,Orange,30,33.69888,-117.52055,,23136,,,,,
2019-01-04T09:32:00Z,Lassen,18,40.633536,-120.868091,,18703,,,,,
2019-01-04T10:01:00Z,Lake,17,39.0674,-122.59848,,15185,,,,,
2019-01-04T09:36:00Z,Riverside,33,0,0,,13139,,,,,
2019-01-04T09:58:00Z,San Joaquin,39,38.052055,-120.945482,,12300,,,,,
2019-01-04T09:09:00Z,Mono,26,38.347395,-119.45186,,6974,,,,,
2019-01-04T10:06:00Z,Merced,24,37.39339,-120.34207,,4564,,,,,
2019-01-04T08:43:00Z,Ventura,56,34.22685,-118.93444,,4531,,,,,
2019-01-04T08:57:00Z,Solano,48,0,0,,4500,,,,,
2019-01-04T10:03:00Z,Madera,20,37.571,-119.118,,4064,,,,,
2019-01-04T08:57:00Z,Tehama,52,40.22027778,-122.18,,3889,,,,,
2019-01-04T10:02:00Z,Tehama,52,40.35068,-121.77867,,3716,,,,,
2019-01-04T09:17:00Z,Humboldt,12,41.07944,-123.688056,,3674,,,,,
2019-01-04T09:03:00Z,Los Angeles,19,34.48229,-118.60858,,3380,,,,,
2019-01-04T09:23:00Z,Kings,16,35.97896,-119.98329,,2995,,,,,
2019-01-04T10:10:00Z,Tehama,52,39.94355,-122.3571,,2956,,,,,
2019-01-04T09:26:00Z,Kern,15,35.37444,-118.83556,,2950,,,,,
2019-01-04T09:54:00Z,Inyo,14,36.6734,-118.21881,,2883,,,,,
2019-01-04T09:06:00Z,Napa,28,38.69601,-122.44468,,2490,,,,,
2019-01-04T10:09:00Z,Glenn,11,39.64978,-122.58218,,2290,,,,,
2019-01-04T09:23:00Z,Monterey,27,35.847778,-120.343056,,2225,,,,,
2019-01-04T09:20:00Z,Solano,48,38.431278,-122.043747,,2162,,,,,
2019-01-04T09:46:00Z,Modoc,25,41.29363,-120.11461,,2100,,,,,
2019-01-03T09:43:00Z,Inyo,14,37.40208,-118.50235,,2070,,,,,
2019-01-04T09:21:00Z,Shasta,45,40.99344,-121.52225,,1900,,,,,
2019-01-04T10:26:00Z,Merced,24,36.85156,-120.77206,,1756,,,,,
2019-01-04T09:08:00Z,Trinity,53,40.616251,-123.52019,,1751,,,,,
2019-01-04T10:01:00Z,Shasta,45,40.50318,-122.42308,,1678,,,,,
2019-01-04T08:47:00Z,Solano,48,38.21396,-121.9424,,1500,,,,,
2019-01-04T10:03:00Z,San Luis Obispo,40,35.73629,-120.75593,,1500,,,,,
2019-01-04T10:15:00Z,Los Angeles,19,34.5486,-118.31138,,1352,,,,,
2019-01-04T09:55:00Z,San Bernardino,36,34.095568,-116.958806,,1350,,,,,
2019-01-04T10:15:00Z,San Benito,35,36.40755,-120.99322,,1314,,,,,
2019-01-03T13:09:00Z,Inyo,14,36.71537,-118.08449,,1265,,,,,
2019-01-04T10:24:00Z,Riverside,33,33.62924,-117.05992,,1261,,,,,
2019-01-04T09:28:00Z,Sutter,51,39.186144,-121.792885,,1200,,,,,
2019-01-04T09:10:00Z,Placer,31,39.268611,-120.658333,,1120,,,,,
2019-01-04T09:16:00Z,Santa Barbara,42,35.11416667,-120.0922222,,1014,,,,,
2019-01-04T09:32:00Z,Kern,15,35.387408,-118.817934,,993,,,,,
2019-01-04T09:29:00Z,Mendocino,23,39.82877,-123.08489,,972,,,,,
2019-01-04T09:48:00Z,Butte,4,39.77124,-121.76859,,962,,,,,
2019-01-04T09:52:00Z,Tehama,52,40.33682,-121.93908,,856,,,,,
2019-01-04T09:54:00Z,Amador,3,38.42623,-120.95408,,825,,,,,
2019-01-04T09:40:00Z,Yolo,57,38.59694444,-121.9938889,,822,,,,,
2019-01-04T09:28:00Z,Placer,31,38.82426,-121.451307,,700,,,,,
2019-01-04T09:19:00Z,Tulare,54,35.79012,-118.7393,,668,,,,,
2019-01-04T09:20:00Z,Monterey,27,36.00912,-120.82226,,650,,,,,
2019-01-04T10:06:00Z,Lassen,18,40.3768,-120.36403,,646,,,,,
2019-01-04T09:53:00Z,Alameda,1,37.75646,-121.60646,,640,,,,,
2019-01-04T09:06:00Z,Tuolumne,55,37.83388,-120.61746,,573,,,,,
2019-01-04T08:50:00Z,Butte,4,39.36529,-121.51707,,550,,,,,
2019-01-04T10:14:00Z,San Benito,35,36.378333,-120.901167,,513,,,,,
2019-01-04T09:55:00Z,San Diego,37,32.833674,-116.7311,,504,,,,,
2019-01-04T10:20:00Z,Alameda,1,37.75375,-121.57918,,484,,,,,
2019-01-04T09:59:00Z,Lassen,18,40.316137,-120.45053,,441,,,,,
2019-01-04T09:04:00Z,Monterey,27,36.35502,-121.1563,,400,,,,,
2019-06-21T08:51:41Z,Monterey,27,35.95515,-120.86256,,375,,,,,
2019-01-04T09:16:00Z,Kern,15,35.51777778,-118.6525,,367,,,,,
2019-01-04T09:32:00Z,San Diego,37,33.07892,-116.91845,,365,,,,,
2019-01-04T09:03:00Z,Madera,20,37.38789,-119.68912,,360,,,,,
2019-01-04T09:59:00Z,Butte,4,39.59872,-121.78208,,347,,,,,
2019-01-04T09:29:00Z,Inyo,14,37.735461,-118.970443,,338,,,,,
2019-01-04T10:02:00Z,Shasta,45,40.52909,-122.17457,,328,,,,,
2019-01-04T09:37:00Z,Santa Clara,43,37.449425,-121.88807,,320,,,,,
2019-01-04T09:56:00Z,El Dorado,9,38.539806,-121.059979,,316,,,,,
2019-01-04T09:59:00Z,Trinity,53,40.60402,-122.9144,,300,,,,,
2019-01-04T10:14:00Z,Madera,20,37.10181,-119.623981,,300,,,,,
2019-01-04T10:26:00Z,San Diego,37,33.389425,-117.502405,,300,,,,,
2019-01-04T10:25:00Z,Kern,15,0,0,,293,,,,,
2019-01-04T09:23:00Z,Calaveras,5,38.061298,-120.872244,,290,,,,,
2019-01-04T09:15:00Z,Madera,20,37.197039,-120.002619,,289,,,,,
2019-01-04T09:39:00Z,Riverside,33,33.836101,-117.607577,,282,,,,,
2019-01-04T09:49:00Z,San Benito,35,36.65351,-121.0454,,278,,,,,
2019-01-04T09:58:00Z,Contra Costa,7,37.94714,-121.9921,,268,,,,,
2019-01-04T10:02:00Z,Tehama,52,40.18395,-122.27574,,268,,,,,
2019-01-04T10:11:00Z,San Diego,37,32.63046,-116.46674,,265,,,,,
2019-01-04T08:59:00Z,Tehama,52,40.34256,-121.43025,,261,,,,,
2019-01-04T10:00:00Z,San Luis Obispo,40,35.33916,-120.71488,,260,,,,,
2019-01-03T09:44:00Z,Santa Barbara,42,34.0232,-119.76576,,258,,,,,
2019-01-04T09:21:00Z,San Diego,37,33.076239,-116.902985,,250,,,,,
2019-01-04T09:34:00Z,Contra Costa,7,37.89612,-121.85847,,247,,,,,
2019-01-04T09:44:00Z,Siskiyou,47,41.70877,-122.47293,,224,,,,,
2019-01-04T09:56:00Z,Siskiyou,47,41.085,-123.051,,215,,,,,
2019-01-04T10:07:00Z,San Benito,35,36.37532,-120.862579,,215,,,,,
2019-01-04T09:31:00Z,San Diego,37,33.41476,-117.24044,,207,,,,,
2019-01-04T09:33:00Z,Riverside,33,33.571763,-116.500058,,205,,,,,
2019-01-04T09:06:00Z,Kern,15,34.91482,-118.92485,,200,,,,,
2019-01-04T10:10:00Z,Merced,24,37.33924,-120.24315,,200,,,,,
2019-01-04T09:56:00Z,Butte,4,39.491737,-121.637759,,191,,,,,
2019-01-04T08:46:00Z,Ventura,56,34.26734825,-118.6438159,,186,,,,,
2019-01-04T10:04:00Z,Merced,24,37.05876,-121.176354,,185,,,,,
2019-01-04T10:08:00Z,Los Angeles,19,37.97638,-122.5275,,175,,,,,
2019-01-04T10:19:00Z,Orange,30,33.55132,-117.72044,,175,,,,,
2019-01-04T09:12:00Z,Santa Barbara,42,34.576944,-119.61416,,172,,,,,
2019-01-04T10:02:00Z,Tehama,52,40.12791,-122.19792,,170,,,,,
2019-01-04T08:54:00Z,Monterey,27,36.18401,-120.69955,,167,,,,,
2019-01-04T09:35:00Z,Lassen,18,40.34822,-120.82497,,167,,,,,
2019-01-04T09:05:00Z,Los Angeles,19,34.2325,-117.846111,,166,,,,,
2019-01-04T10:01:00Z,Tuolumne,55,37.80785,-120.30187,,163,,,,,
2019-01-04T08:55:00Z,Solano,48,38.45673,-121.94658,,160,,,,,
2019-01-04T09:16:00Z,Shasta,45,40.36888889,-122.8905556,,155,,,,,
2019-01-04T10:08:00Z,Orange,30,33.787838,-117.746625,,155,,,,,
2019-01-04T10:07:00Z,Riverside,33,33.925862,-117.654299,,154,,,,,
2019-01-04T09:05:00Z,Marin,21,38.02447,-122.727,,152,,,,,
2019-01-04T08:44:00Z,Ventura,56,34.30166667,-119.0991667,,150,,,,,
2019-01-04T08:57:00Z,Monterey,27,35.97677,-121.24898,,150,,,,,
2019-01-04T09:09:00Z,El Dorado,9,38.94388,-120.92611,,150,,,,,
2019-01-04T08:45:00Z,San Bernardino,36,34.18075,-117.43184,,147,,,,,
2019-01-04T09:24:00Z,Calaveras,5,38.08424,-120.46078,,136,,,,,
2019-01-04T09:30:00Z,Napa,28,38.51943,-122.18353,,135,,,,,
2019-01-04T09:37:00Z,Los Angeles,19,34.38039,-118.60441,,128,,,,,
2019-01-04T10:19:00Z,Glenn,11,39.46543,-122.65582,,127,,,,,
2019-01-04T10:25:00Z,Siskiyou,47,41.65935,-122.48556,,127,,,,,
2019-01-04T09:12:00Z,San Bernardino,36,34.15475,-117.244366,,125,,,,,
2019-01-04T08:51:00Z,Tulare,54,36.47766,-119.10433,,120,,,,,
2019-01-04T09:22:00Z,Plumas,32,39.996944,-121.27,,117,,,,,
2019-01-04T09:49:00Z,San Benito,35,36.59036,-120.82355,,116,,,,,
2019-01-04T09:54:00Z,Santa Clara,43,37.06367,-121.53586,,116,,,,,
2019-01-04T10:04:00Z,Mariposa,22,37.707234,-120.199162,,115,,,,,
2019-01-04T09:17:00Z,Kern,15,35.56888889,-118.8013889,,114,,,,,
2019-01-04T09:54:00Z,Santa Barbara,42,34.463889,-119.831389,,113,,,,,
2019-01-04T09:38:00Z,Santa Barbara,42,34.62412,-120.22298,,110,,,,,
2019-01-04T10:22:00Z,Fresno,10,36.75581,-119.42172,,108,,,,,
2019-01-04T09:26:00Z,Mendocino,23,38.8802,-123.0496,,106,,,,,
2019-01-04T09:14:00Z,Lake,17,39.02017,-122.57496,,103,,,,,
2019-01-04T10:24:00Z,Tehama,52,40.31759,-122.21032,,103,,,,,
2019-01-04T09:19:00Z,San Diego,37,33.0971179,-117.0242529,,100,,,,,
2019-01-04T09:33:00Z,Tulare,54,36.21634,-118.82989,,100,,,,,
2019-01-04T09:55:00Z,San Bernardino,36,34.22526,-117.40967,,100,,,,,
2019-01-04T10:22:00Z,San Luis Obispo,40,35.56922,-120.12441,,100,,,,,
2019-01-04T10:08:00Z,Monterey,27,35.9352,-121.11936,,96,,,,,
2019-01-04T09:57:00Z,Kern,15,35.1234,-118.72905,,95,,,,,
2019-01-04T09:55:00Z,Mendocino,23,39.038859,-123.38493,,90,,,,,
2019-01-04T09:42:00Z,Lassen,18,40.94666,-121.27049,,89,,,,,
2019-01-04T08:47:00Z,Lassen,18,40.83116,-120.19336,,88,,,,,
2019-01-04T09:13:00Z,Madera,20,37.179167,-119.431667,,88,,,,,
2019-01-04T10:24:00Z,Merced,24,37.056944,-121.01638,,88,,,,,
2019-01-04T08:58:00Z,San Luis Obispo,40,-120.258,-120.258,,80,,,,,
2019-01-04T09:51:00Z,Lake,17,39.06715,-122.59789,,80,,,,,
2019-01-04T10:01:00Z,Calaveras,5,37.95766,-120.68902,,80,,,,,
2019-01-04T09:40:00Z,Santa Barbara,42,34.54305556,-120.3180556,,77,,,,,
2019-01-04T08:58:00Z,Shasta,45,40.5939,-122.17173,,76,,,,,
2019-01-04T09:59:00Z,Fresno,10,36.696879,-119.304499,,76,,,,,
2019-01-04T09:56:00Z,Colusa,6,39.2976,-122.512012,,75,,,,,
2019-01-04T10:21:00Z,Glenn,11,39.65578,-122.58666,,75,,,,,
2019-01-04T10:26:00Z,Riverside,33,33.67815,-117.32281,,73,,,,,
2019-01-04T09:50:00Z,Santa Clara,43,37.22545,-121.79189,,70,,,,,
2019-01-04T09:57:00Z,Santa Clara,43,37.66074,-121.67144,,70,,,,,
2019-01-04T10:07:00Z,Tehama,52,40.394073,-122.135924,,70,,,,,
2019-01-04T10:26:00Z,Riverside,33,33.504964,-117.148204,,70,,,,,
2019-01-04T10:00:00Z,Merced,24,37.08529,-121.09354,,68,,,,,
2019-01-04T09:28:00Z,El Dorado,9,38.645,-120.874167,,67,,,,,
2019-01-04T09:37:00Z,Mendocino,23,39.279833,-123.258319,,67,,,,,
2019-01-04T09:27:00Z,El Dorado,9,38.82128,-121.03918,,66,,,,,
2019-01-04T10:13:00Z,San Benito,35,36.64832,-121.03253,,64,,,,,
2019-01-04T08:57:00Z,Santa Clara,43,37.1769444,-121.6869444,,63,,,,,
2019-01-04T09:38:00Z,Shasta,45,40.741186,-122.649626,,63,,,,,
2019-01-04T09:56:00Z,Riverside,33,33.56349,-116.732032,,63,,,,,
2019-01-04T09:59:00Z,Siskiyou,47,41.83359,-122.99272,,63,,,,,
2019-01-04T10:21:00Z,Stanislaus,50,37.32744,-121.10903,,63,,,,,
2019-01-04T09:54:00Z,Kern,15,34.86022,-118.87881,,62,,,,,
2019-01-04T10:01:00Z,Los Angeles,19,34.53765,-118.75495,,62,,,,,
2019-01-04T10:08:00Z,San Joaquin,39,38.24033,-121.09199,,62,,,,,
2019-01-04T08:50:00Z,Tehama,52,40.346652,-122.308479,,60,,,,,
2019-01-04T09:12:00Z,Lake,17,38.8275,-122.3625,,60,,,,,
2019-01-04T10:06:00Z,Madera,20,37.14663,-119.91223,,60,,,,,
2019-01-04T10:06:00Z,San Luis Obispo,40,35.58354,-120.624135,,60,,,,,
2019-01-04T10:07:00Z,San Luis Obispo,40,35.663607,-120.670311,,60,,,,,
2019-01-04T10:25:00Z,Santa Barbara,42,34.74245,-120.18236,,60,,,,,
2019-01-04T10:23:00Z,San Diego,37,33.35505,-117.03134,,59,,,,,
2019-01-04T08:52:00Z,San Luis Obispo,40,35.17693,-120.48861,,58,,,,,
2019-01-04T09:44:00Z,Lassen,18,40.95234,-121.21597,,56,,,,,
2019-01-04T09:53:00Z,Contra Costa,7,37.79718,-121.85311,,56,,,,,
2019-01-04T10:23:00Z,Madera,20,37.0979,-119.75307,,56,,,,,
2019-01-04T09:00:00Z,San Bernardino,36,34.24138,-117.42431,,53,,,,,
2019-01-04T09:03:00Z,Lassen,18,40.33642,-120.93005,,53,,,,,
2019-01-04T10:05:00Z,Mariposa,22,37.47677,-119.84299,,53,,,,,
2019-01-04T09:46:00Z,Modoc,25,41.50105,-120.61108,,52,,,,,
2019-01-04T09:04:00Z,San Luis Obispo,40,35.30151,-120.64398,,51,,,,,
2019-01-04T09:36:00Z,Shasta,45,40.824,-121.90215,,51,,,,,
2019-01-04T09:51:00Z,Santa Clara,43,37.163594,-121.702547,,51,,,,,
2019-01-04T09:38:00Z,Lake,17,38.91152,-122.86854,,50,,,,,
2019-01-04T09:43:00Z,Tehama,52,40.27754,-122.11375,,50,,,,,
2019-01-03T09:43:00Z,Monterey,27,35.96689,-121.28185,,50,,,,,
2019-01-04T09:14:00Z,Alameda,1,37.69926,-122.02805,,48,,,,,
2019-01-04T09:57:00Z,Contra Costa,7,37.86339,-122.12351,,45,,,,,
2019-01-04T09:22:00Z,Marin,21,38.07135,-122.76751,,45,,,,,
2019-01-04T09:40:00Z,Butte,4,39.57202,-121.43131,,43,,,,,
2019-01-04T09:36:00Z,Riverside,33,33.56921,-116.154398,,40,,,,,
2019-01-04T09:39:00Z,Mariposa,22,37.28365,-119.97546,,40,,,,,
2019-01-04T10:04:00Z,Contra Costa,7,37.779209,-121.908976,,40,,,,,
2019-01-04T10:05:00Z,Butte,4,39.549167,-121.521111,,40,,,,,
2019-01-04T09:35:00Z,San Benito,35,36.796,-121.40604,,39,,,,,
2019-01-04T08:53:00Z,Shasta,45,40.60866,-122.38366,,38,,,,,
2019-01-04T10:16:00Z,San Diego,37,32.78031,-117.06782,,38,,,,,
2019-01-04T09:38:00Z,San Luis Obispo,40,35.64917,-120.71907,,37,,,,,
2019-01-04T10:17:00Z,Siskiyou,47,41.58233,-122.33769,,37,,,,,
2019-01-04T09:11:00Z,Lake,17,38.981389,-122.97222,,36,,,,,
2019-01-04T09:13:00Z,Riverside,33,33.640051,-117.085354,,36,,,,,
2019-01-04T08:49:00Z,Mendocino,23,39.62194,-123.28774,,35,,,,,
2019-01-04T09:23:00Z,Riverside,33,33.759722,-117.460278,,35,,,,,
2019-01-04T09:29:00Z,Shasta,45,40.95673,-121.6002,,35,,,,,
2019-01-04T10:17:00Z,San Benito,35,36.83036,-121.36446,,35,,,,,
2019-01-04T09:16:00Z,Kern,15,35.17156,-118.51651,,34,,,,,
2019-01-04T09:34:00Z,Alameda,1,37.71173,-121.55604,,34,,,,,
2019-01-04T09:39:00Z,Tulare,54,36.42638,-118.70443,,34,,,,,
2019-01-04T09:01:00Z,Butte,4,39.84151,-121.62168,,33,,,,,
2019-01-04T09:46:00Z,Tehama,52,40.00293,-122.44008,,33,,,,,
2019-01-04T09:57:00Z,San Bernardino,36,34.17711,-117.15381,,33,,,,,
2019-01-03T09:44:00Z,Tulare,54,0,0,,33,,,,,
2019-01-04T09:47:00Z,Fresno,10,36.938674,-119.3127769,,32,,,,,
2019-01-04T09:15:00Z,Riverside,33,33.97902,-117.20534,,32,,,,,
2019-01-04T09:42:00Z,Lassen,18,41.08583,-121.05722,,32,,,,,
2019-01-04T10:05:00Z,Lake,17,38.886518,-122.476381,,32,,,,,
2019-01-04T09:53:00Z,Shasta,45,40.62693,-122.23449,,31,,,,,
2019-01-04T09:02:00Z,Santa Clara,43,37.33563,-121.75815,,30,,,,,
2019-01-04T09:17:00Z,Contra Costa,7,37.99618,-122.14097,,30,,,,,
2019-01-04T09:25:00Z,Alameda,1,37.533026,-121.79733,,30,,,,,
2019-01-04T09:30:00Z,Riverside,33,33.85852,-117.43521,,30,,,,,
2019-01-04T09:38:00Z,San Luis Obispo,40,35.68539,-120.95157,,30,,,,,
2019-01-04T09:58:00Z,Sacramento,34,38.595865,-121.17693,,30,,,,,
2019-01-03T09:46:00Z,Fresno,10,35.92436,-119.94083,,30,,,,,
2019-01-04T09:41:00Z,San Diego,37,32.557566,-116.8663,,28,,,,,
2019-01-04T10:24:00Z,Siskiyou,47,41.791859,-122.513883,,27,,,,,
2019-01-04T10:24:00Z,Tulare,54,35.826333,-118.9821,,26,,,,,
2019-01-04T09:04:00Z,Riverside,33,33.80406,-116.93188,,25,,,,,
2019-01-04T10:05:00Z,Contra Costa,7,38.015323,-121.998967,,25,,,,,
2019-01-04T10:20:00Z,San Luis Obispo,40,35.71859,-120.64028,,25,,,,,
2019-01-04T09:11:00Z,Lake,17,38.91842,-122.85276,,24,,,,,
